longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,bedrooms_per_household,population_per_household,rooms_per_person,income_per_household_member,income_x_rooms_per_household,lat_x_lon,lat_plus_lon,log_total_rooms,log_total_bedrooms,log_population,log_households
-118.31,34.05,26.0,1809.0,640.0,2543.0,640.0,2.3536,500000.0,<1H OCEAN,2.8265625,0.35378662244333886,1.0,3.9734375,0.7113645300825796,0.5923334644121117,6.652597500000001,-4028.4554999999996,-84.26,7.501082124259871,6.46302945692067,7.841492924460013,6.46302945692067
-118.31,34.04,33.0,2691.0,726.0,2390.0,681.0,2.4048,208300.0,<1H OCEAN,3.951541850220264,0.2697881828316611,1.066079295154185,3.509544787077827,1.1259414225941422,0.685217071129707,9.502667841409691,-4027.2724,-84.27000000000001,7.898039690764619,6.588926477533519,7.779466967458324,6.525029657843462
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,214600.0,<1H OCEAN,3.575438596491228,0.28361138370951916,1.0140350877192983,3.6315789473684212,0.9845410628019323,0.5688434782608695,7.3861410526315785,-4027.2724,-84.27000000000001,7.620214770574455,6.361302477572996,7.635786861395585,6.3473892096560105
-118.31,34.03,29.0,2438.0,867.0,2114.0,753.0,0.8351,150000.0,<1H OCEAN,3.237715803452855,0.3556193601312551,1.151394422310757,2.807436918990704,1.153263954588458,0.29745993377483443,2.7038164674634793,-4026.0893,-84.28,7.79934339821592,6.7661917146603505,7.656810091480378,6.625392368007956
-118.32,34.03,31.0,2206.0,501.0,1194.0,435.0,1.9531,227800.0,<1H OCEAN,5.071264367816092,0.2271078875793291,1.1517241379310346,2.7448275862068967,1.847571189279732,0.7115565326633165,9.904686436781608,-4026.4296,-84.28999999999999,7.699389406256737,6.218600119691729,7.085901464365611,6.077642243349034
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833,234600.0,<1H OCEAN,3.8233532934131738,0.2231793265465936,0.8532934131736527,2.856287425149701,1.3385744234800838,0.9044257861635219,9.876868562874252,-4027.2724,-84.27000000000001,7.15305163493748,5.655991810819852,6.86171134048073,5.814130531825066
-118.3,34.04,24.0,2092.0,585.0,1757.0,538.0,1.7109,175000.0,<1H OCEAN,3.8884758364312266,0.27963671128107076,1.087360594795539,3.2657992565055762,1.1906659077973818,0.5238840068298236,6.652793308550186,-4026.932,-84.25999999999999,7.646353722445999,6.373319789577012,7.471932078245122,6.289715570908998
-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2.006,150000.0,<1H OCEAN,3.769230769230769,0.2714285714285714,1.023076923076923,4.0487179487179485,0.9309689677010766,0.4954654844838505,7.561076923076922,-4026.932,-84.25999999999999,7.293697720601438,5.991464547107982,7.365180126021013,5.968707559985366
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,<1H OCEAN,3.7111111111111112,0.2934131736526946,1.0888888888888888,3.7714285714285714,0.984006734006734,0.46852272727272726,6.557533333333334,-4027.2724,-84.27000000000001,7.757478766584179,6.532334292222349,7.773594467360194,6.447305862541213
-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,143000.0,<1H OCEAN,3.62803738317757,0.2982998454404946,1.0822429906542057,3.829906542056075,0.9472913616398243,0.5327806246949732,7.403010280373833,-4026.5916,-84.25,7.571473648851271,6.363028103540465,7.6255950721324535,6.284134161070802
-118.3,34.03,41.0,1653.0,426.0,1868.0,393.0,1.78,162500.0,<1H OCEAN,4.206106870229007,0.2577132486388385,1.083969465648855,4.753180661577608,0.8849036402569593,0.3744860813704497,7.486870229007633,-4025.7490000000003,-84.27,7.4109518755836366,6.056784013228625,7.533158807455563,5.976350909297934
-118.3,34.04,35.0,1090.0,345.0,1605.0,330.0,2.1518,152800.0,<1H OCEAN,3.303030303030303,0.3165137614678899,1.0454545454545454,4.863636363636363,0.6791277258566978,0.44242616822429914,7.107460606060607,-4026.932,-84.25999999999999,6.994849985833071,5.846438775057725,7.381501894506707,5.802118375377063
-118.29,34.04,31.0,700.0,299.0,1272.0,298.0,2.1542,128100.0,<1H OCEAN,2.348993288590604,0.42714285714285716,1.0033557046979866,4.268456375838926,0.550314465408805,0.5046789308176101,5.060201342281879,-4026.5916,-84.25,6.55250788703459,5.703782474656201,7.149131598557407,5.700443573390687
-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,125000.0,<1H OCEAN,2.3225806451612905,0.4212962962962963,0.978494623655914,3.774193548387097,0.6153846153846154,0.5688897435897435,4.986812903225807,-4026.5916,-84.25,6.07073772800249,5.209486152841421,6.555356891810665,5.231108616854587
-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,136400.0,<1H OCEAN,3.193916349809886,0.33154761904761904,1.05893536121673,3.9904942965779466,0.800381133873273,0.4803164363982849,6.121779467680609,-4025.4087000000004,-84.26,7.427144133408616,6.324358962381311,7.649692623711514,6.267200548541362
-118.28,34.03,45.0,943.0,289.0,953.0,238.0,2.0673,151600.0,<1H OCEAN,3.96218487394958,0.3064687168610817,1.2142857142857142,4.004201680672269,0.9895068205666316,0.5162826862539349,8.191024789915966,-4025.0684,-84.25,6.8501261661455,5.66988092298052,6.860663671448287,5.476463551931511
-118.29,34.03,42.0,907.0,378.0,822.0,288.0,1.2875,179200.0,<1H OCEAN,3.1493055555555554,0.41675854465270123,1.3125,2.8541666666666665,1.1034063260340632,0.451094890510949,4.054730902777778,-4025.4087000000004,-84.26,6.811244378601294,5.937536205082426,6.71295620067707,5.666426688112432
-118.29,34.03,29.0,3544.0,1384.0,3323.0,1213.0,1.0219,258300.0,<1H OCEAN,2.921681780708986,0.3905191873589165,1.1409727947238253,2.7394888705688376,1.0665061691242852,0.3730257899488414,2.9856666117065127,-4025.4087000000004,-84.26,8.173293438966228,7.233455418621439,8.10892415597534,7.101675971619444
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,135200.0,<1H OCEAN,3.4036281179138324,0.2911392405063291,0.9909297052154195,4.029478458049887,0.8446820483961733,0.5173870568373663,7.095883900226758,-4025.4087000000004,-84.26,7.31455283232408,6.082218910376446,7.48324441607385,6.091309882077698
-118.29,34.03,22.0,3313.0,1235.0,2381.0,1063.0,0.7473,168800.0,<1H OCEAN,3.116650987770461,0.37277392091759737,1.1618062088428975,2.239887111947319,1.391432171356573,0.33363288534229313,2.329073283160865,-4025.4087000000004,-84.26,8.105911197986508,7.119635638017636,7.775695749915245,6.96979066990159
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,119600.0,<1H OCEAN,3.8853046594982077,0.26476014760147604,1.028673835125448,3.888888888888889,0.9990783410138249,0.5489999999999999,8.295125448028672,-4025.4087000000004,-84.26,6.98933526597456,5.662960480135946,6.990256500493881,5.634789603169249
-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2.025,135500.0,<1H OCEAN,4.565126050420168,0.23469857340082834,1.0714285714285714,2.8214285714285716,1.6180193596425911,0.7177215189873417,9.24438025210084,-4026.0893,-84.28,7.684324067681155,6.236369590203704,7.203405521083095,6.1675164908883415
-118.31,34.03,52.0,1902.0,406.0,1233.0,385.0,2.8295,132200.0,<1H OCEAN,4.94025974025974,0.21345951629863302,1.0545454545454545,3.2025974025974024,1.5425790754257906,0.8835016220600163,13.978464935064933,-4026.0893,-84.28,7.551186867296149,6.008813185442595,7.1180162044653335,5.955837369464831
-118.31,34.02,52.0,1173.0,284.0,814.0,295.0,2.45,111400.0,<1H OCEAN,3.976271186440678,0.2421142369991475,0.9627118644067797,2.759322033898305,1.441031941031941,0.8878992628992629,9.741864406779662,-4024.9062000000004,-84.28999999999999,7.068172000388042,5.652489180268651,6.703188113240863,5.69035945432406
-118.31,34.02,44.0,1555.0,324.0,931.0,265.0,1.4712,105800.0,<1H OCEAN,5.867924528301887,0.20836012861736333,1.2226415094339622,3.513207547169811,1.670247046186896,0.41876262083780885,8.632890566037737,-4024.9062000000004,-84.28999999999999,7.349873704738337,5.783825182329737,6.837332814685591,5.583496308781699
-118.31,34.02,45.0,1423.0,278.0,822.0,276.0,2.4519,98100.0,<1H OCEAN,5.155797101449275,0.19536191145467321,1.0072463768115942,2.9782608695652173,1.7311435523114356,0.823265693430657,12.64149891304348,-4024.9062000000004,-84.28999999999999,7.261225091971921,5.631211781821365,6.71295620067707,5.6240175061873385
-118.31,34.02,52.0,1832.0,441.0,1186.0,420.0,1.2434,98400.0,<1H OCEAN,4.3619047619047615,0.24072052401746724,1.05,2.823809523809524,1.5446880269814502,0.440327150084317,5.423592380952381,-4024.9062000000004,-84.28999999999999,7.513709247839705,6.091309882077698,7.079184394609668,6.042632833682381
-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571,147900.0,<1H OCEAN,4.446428571428571,0.249442213297635,1.1091269841269842,3.5218253968253967,1.2625352112676056,0.6124948732394365,9.59139107142857,-4025.7490000000003,-84.27,7.715123603632105,6.327936783729195,7.4821189235521155,6.22455842927536
-118.3,34.03,40.0,1695.0,374.0,1138.0,357.0,2.7125,150000.0,<1H OCEAN,4.7478991596638656,0.22064896755162242,1.0476190476190477,3.1876750700280114,1.4894551845342707,0.8509336555360281,12.878676470588236,-4025.7490000000003,-84.27,7.4360278163518485,5.926926025970411,7.037905963447182,5.8805329864007
-118.31,34.03,47.0,1315.0,,785.0,245.0,1.23,138400.0,<1H OCEAN,5.36734693877551,,,3.204081632653061,1.6751592356687899,0.3838853503184714,6.601836734693878,-4026.0893,-84.28,7.182352111885263,,6.666956792429207,5.5053315359323625
-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,187500.0,<1H OCEAN,3.814814814814815,0.27544048903272206,1.0507544581618655,3.5473251028806585,1.0754060324825987,0.523323897911833,7.081822222222223,-4025.7490000000003,-84.27,7.930925372483388,6.642486801367256,7.8582541821860294,6.593044534142437
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,156600.0,<1H OCEAN,4.123232323232323,0.25330720235178833,1.0444444444444445,2.987878787878788,1.3799864773495605,0.7086298174442192,8.7301197979798,-4026.0893,-84.28,7.621684998724611,6.249975242259483,7.299797366758161,6.206575926724928
-118.31,34.02,23.0,1703.0,397.0,1333.0,361.0,1.3187,127100.0,<1H OCEAN,4.717451523545706,0.23311802701115678,1.0997229916897506,3.6925207756232687,1.277569392348087,0.3571273068267067,6.220903324099722,-4024.9062000000004,-84.28999999999999,7.440733707389261,5.986452005284438,7.195937226475569,5.8916442118257715
-118.31,34.02,46.0,1976.0,469.0,1409.0,431.0,2.2981,112100.0,<1H OCEAN,4.5846867749419955,0.23734817813765183,1.088167053364269,3.269141531322506,1.4024130589070263,0.7029674237047551,10.5360686774942,-4024.9062000000004,-84.28999999999999,7.589335823170617,6.152732694704104,7.251344983372214,6.068425588244111
-118.3,34.02,49.0,2120.0,483.0,1522.0,416.0,1.85,116800.0,<1H OCEAN,5.096153846153846,0.2278301886792453,1.1610576923076923,3.6586538461538463,1.392904073587385,0.5056504599211564,9.427884615384615,-4024.5660000000003,-84.28,7.659642954564682,6.182084906716632,7.328437352895162,6.0330862217988015
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,141300.0,<1H OCEAN,3.622516556291391,0.2992078001218769,1.0838852097130243,3.368653421633554,1.0753604193971167,0.619535386631717,7.560192052980133,-4024.2258000000006,-84.27000000000001,7.403670290012373,6.198478716492308,7.3310603052186325,6.118097198041348
-118.3,34.02,34.0,3184.0,772.0,2474.0,705.0,1.631,137500.0,<1H OCEAN,4.516312056737589,0.24246231155778894,1.0950354609929078,3.5092198581560283,1.2869846402586904,0.4647756669361358,7.366104964539008,-4024.5660000000003,-84.28,8.066207568006265,6.650279048587422,7.813995675002791,6.559615237493242
-118.3,34.02,31.0,1933.0,478.0,1522.0,423.0,1.5781,119300.0,<1H OCEAN,4.569739952718676,0.24728401448525608,1.1300236406619386,3.5981087470449173,1.2700394218134035,0.4385915243101183,7.211506619385342,-4024.5660000000003,-84.28,7.56734567601324,6.171700597410915,7.328437352895162,6.049733455231958
-118.28,34.02,29.0,515.0,229.0,2690.0,217.0,0.4999,500001.0,<1H OCEAN,2.3732718894009217,0.4446601941747573,1.055299539170507,12.396313364055299,0.19144981412639406,0.040326505576208184,1.1863986175115209,-4023.8856000000005,-84.25999999999999,6.246106765481563,5.438079308923196,7.897668150726906,5.384495062789089
-118.27,34.03,50.0,395.0,232.0,948.0,243.0,1.7546,175000.0,<1H OCEAN,1.625514403292181,0.5873417721518988,0.9547325102880658,3.9012345679012346,0.4166666666666667,0.44975506329113923,2.8521275720164607,-4024.7281,-84.24,5.981414211254481,5.4510384535657,6.855408798609928,5.497168225293202
-118.27,34.03,51.0,1280.0,422.0,1560.0,381.0,1.7115,125000.0,<1H OCEAN,3.3595800524934383,0.3296875,1.1076115485564304,4.094488188976378,0.8205128205128205,0.41800096153846156,5.74992125984252,-4024.7281,-84.24,7.155396301896734,6.0473721790462776,7.353081920515432,5.945420608606575
-118.28,34.04,19.0,460.0,241.0,890.0,229.0,1.6089,162500.0,<1H OCEAN,2.0087336244541483,0.5239130434782608,1.0524017467248907,3.88646288209607,0.5168539325842697,0.41397539325842697,3.2318515283842792,-4026.2512,-84.24000000000001,6.133398042996649,5.488937726156687,6.792344427470809,5.438079308923196
-118.28,34.04,24.0,1283.0,545.0,1932.0,516.0,1.2969,160200.0,<1H OCEAN,2.4864341085271318,0.4247856586126267,1.056201550387597,3.744186046511628,0.6640786749482401,0.34637701863354037,3.224656395348837,-4026.2512,-84.24000000000001,7.157735484249907,6.302618975744905,7.566828479208331,6.248042874508429
-118.28,34.04,25.0,1582.0,780.0,2390.0,719.0,1.4167,200000.0,<1H OCEAN,2.200278164116829,0.49304677623261695,1.0848400556328233,3.3240611961057023,0.6619246861924686,0.4261955230125523,3.1171340751043117,-4026.2512,-84.24000000000001,7.367077059881012,6.660575149839686,7.779466967458324,6.579251212010101
-118.28,34.04,20.0,1193.0,454.0,1880.0,453.0,2.1806,180000.0,<1H OCEAN,2.6335540838852096,0.38055322715842416,1.0022075055187638,4.150110375275938,0.6345744680851064,0.5254318085106383,5.742728035320089,-4026.2512,-84.24000000000001,7.085064293952548,6.12029741895095,7.53955882930103,6.118097198041348
-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,275000.0,<1H OCEAN,2.767391304347826,0.3723487824037706,1.0304347826086957,3.8130434782608695,0.725769669327252,0.42058266818700113,4.438065434782608,-4027.4339999999997,-84.23,7.149916836132109,6.163314804034641,7.470224135899966,6.133398042996649
-118.28,34.03,41.0,1933.0,791.0,3121.0,719.0,1.8539,147500.0,<1H OCEAN,2.6884561891515992,0.4092084842214175,1.1001390820584145,4.340751043115438,0.619352771547581,0.427091989746876,4.9841289290681505,-4025.0684,-84.25,7.56734567601324,6.674561391814426,8.046229101075378,6.579251212010101
-118.28,34.03,40.0,2118.0,796.0,2195.0,658.0,1.7976,164600.0,<1H OCEAN,3.2188449848024314,0.37582625118035884,1.209726443768997,3.335866261398176,0.9649202733485194,0.5388705239179955,5.786195744680851,-4025.0684,-84.25,7.6586995582682995,6.680854678790215,7.694392802629421,6.490723534502507
-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,162500.0,<1H OCEAN,3.3209606986899565,0.33727810650887574,1.1200873362445414,3.868995633187773,0.858352144469526,0.5746194130925507,7.38315982532751,-4026.2512,-84.24000000000001,7.3277805384216315,6.2422232654551655,7.480428306074208,6.129050210060545
-118.27,34.02,39.0,2004.0,633.0,3050.0,621.0,1.875,127300.0,<1H OCEAN,3.2270531400966185,0.3158682634730539,1.0193236714975846,4.911433172302737,0.6570491803278689,0.38176229508196724,6.05072463768116,-4023.5454000000004,-84.25,7.60339933974067,6.452048954437226,8.02322468471667,6.432940092739179
-118.28,34.02,52.0,281.0,103.0,470.0,96.0,1.9375,38800.0,<1H OCEAN,2.9270833333333335,0.3665480427046263,1.0729166666666667,4.895833333333333,0.597872340425532,0.39574468085106385,5.671223958333334,-4023.8856000000005,-84.25999999999999,5.641907070938114,4.6443908991413725,6.154858094016418,4.574710978503383
-118.27,34.02,40.0,561.0,284.0,662.0,205.0,0.9234,187500.0,<1H OCEAN,2.7365853658536587,0.5062388591800356,1.3853658536585365,3.229268292682927,0.8474320241691843,0.28594712990936555,2.5269629268292686,-4023.5454000000004,-84.25,6.331501849893691,5.652489180268651,6.4967749901858625,5.327876168789581
-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0,<1H OCEAN,3.6835664335664338,0.38395823445657334,1.4143356643356644,4.931818181818182,0.7468982630272953,0.1711336405529954,3.10893006993007,-4025.0684,-84.25,7.653494909661253,6.697034247666484,7.945201132412759,6.35088571671474
-118.28,34.03,25.0,1407.0,550.0,1193.0,472.0,1.2989,225000.0,<1H OCEAN,2.9809322033898304,0.39090262970859985,1.1652542372881356,2.527542372881356,1.1793797150041911,0.513898407376362,3.8719328389830507,-4025.0684,-84.25,7.249925536717988,6.311734809152915,7.085064293952548,6.159095388491933
-118.25,34.02,50.0,180.0,89.0,356.0,76.0,2.1944,158300.0,<1H OCEAN,2.3684210526315788,0.49444444444444446,1.1710526315789473,4.684210526315789,0.5056179775280899,0.46846741573033707,5.197263157894736,-4022.8650000000002,-84.22999999999999,5.198497031265826,4.499809670330265,5.877735781779639,4.343805421853684
-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,312500.0,<1H OCEAN,3.1555555555555554,0.33098591549295775,1.0444444444444445,3.0444444444444443,1.0364963503649636,0.6021788321167884,5.78508,-4023.7072,-84.21,4.962844630259907,3.871201010907891,4.927253685157205,3.828641396489095
-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,100000.0,<1H OCEAN,4.397058823529412,0.3010033444816054,1.3235294117647058,4.220588235294118,1.0418118466898956,0.2865951219512195,5.318682352941177,-4024.3878000000004,-84.23,5.703782474656201,4.51085950651685,5.662960480135946,4.23410650459726
-118.25,34.03,52.0,1274.0,418.0,1655.0,368.0,2.1905,124000.0,<1H OCEAN,3.4619565217391304,0.3281004709576138,1.1358695652173914,4.497282608695652,0.7697885196374622,0.48707190332326283,7.583415760869565,-4024.0475,-84.22,7.150701457592526,6.037870919922137,7.412160334945205,5.910796644040527
-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,130700.0,<1H OCEAN,3.1828703703703702,0.32581818181818184,1.037037037037037,3.9305555555555554,0.809776207302709,0.41475053003533574,5.188715277777778,-4022.8650000000002,-84.22999999999999,7.226936018493289,6.1070228877422545,7.4377951216719325,6.07073772800249
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,123100.0,<1H OCEAN,3.161290322580645,0.29081632653061223,0.9193548387096774,4.219354838709678,0.7492354740061162,0.37095718654434245,4.9480516129032255,-4023.2052000000003,-84.24000000000001,6.8885724595653635,5.655991810819852,7.1770187659099,5.739792912179234
-118.26,34.02,38.0,1091.0,349.0,1786.0,340.0,2.131,136500.0,<1H OCEAN,3.208823529411765,0.3198900091659028,1.026470588235294,5.252941176470588,0.6108622620380739,0.40567749160134375,6.8380029411764705,-4023.2052000000003,-84.24000000000001,6.9957661563048505,5.857933154483459,7.488293515159428,5.831882477283517
-118.26,34.02,40.0,1259.0,362.0,1499.0,327.0,1.8382,126400.0,<1H OCEAN,3.850152905198777,0.2875297855440826,1.107033639143731,4.584097859327217,0.8398932621747832,0.4009949299533022,7.077351070336392,-4023.2052000000003,-84.24000000000001,7.138866999945524,5.8944028342648505,7.313220387090301,5.793013608384144
-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,117700.0,<1H OCEAN,3.2721518987341773,0.3230174081237911,1.0569620253164558,4.584388185654008,0.713759779107225,0.472625770823746,7.089771518987343,-4023.2052000000003,-84.24000000000001,7.347299700743164,6.218600119691729,7.684324067681155,6.163314804034641
-118.26,34.02,48.0,1465.0,440.0,1859.0,400.0,1.3134,96200.0,<1H OCEAN,3.6625,0.3003412969283277,1.1,4.6475,0.7880580957504034,0.282603550295858,4.8103275,-4023.2052000000003,-84.24000000000001,7.290292882446597,6.089044875446846,7.528331766707247,5.993961427306569
-118.26,34.02,46.0,1249.0,357.0,1607.0,331.0,2.0703,114800.0,<1H OCEAN,3.773413897280967,0.28582866293034426,1.0785498489425982,4.854984894259819,0.777224642190417,0.42642769135034225,7.8120987915407865,-4023.2052000000003,-84.24000000000001,7.1308988302963465,5.8805329864007,7.382746449738912,5.805134968916488
-118.26,34.02,41.0,848.0,323.0,1428.0,313.0,1.5603,109600.0,<1H OCEAN,2.70926517571885,0.38089622641509435,1.0319488817891374,4.562300319488818,0.5938375350140056,0.3419985294117647,4.227266453674122,-4023.2052000000003,-84.24000000000001,6.744059186311348,5.780743515792329,7.264730177929867,5.749392985908253
-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,119500.0,<1H OCEAN,3.06140350877193,0.332378223495702,1.0175438596491229,4.587719298245614,0.6673040152963671,0.48730095602294454,6.844073684210525,-4023.2052000000003,-84.24000000000001,6.54965074223381,5.4510384535657,6.953684210870537,5.43372200355424
-118.25,34.02,35.0,1368.0,486.0,2239.0,461.0,1.913,114300.0,<1H OCEAN,2.9674620390455533,0.35526315789473684,1.054229934924078,4.856832971800434,0.6109870477891916,0.3938780705672175,5.676754880694143,-4022.8650000000002,-84.22999999999999,7.221835825288449,6.18826412308259,7.7142311448490855,6.135564891081739
-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957,100800.0,<1H OCEAN,3.254368932038835,0.31324582338902146,1.0194174757281553,4.978640776699029,0.6536661466458659,0.44102398595943837,7.1456178640776695,-4022.8650000000002,-84.22999999999999,7.424761761823209,6.26530121273771,7.84971375760487,6.246106765481563
-118.25,34.01,28.0,481.0,136.0,596.0,128.0,1.2396,90300.0,<1H OCEAN,3.7578125,0.28274428274428276,1.0625,4.65625,0.8070469798657718,0.2662228187919463,4.658184375,-4021.6825,-84.24000000000001,6.1779441140506,4.919980925828125,6.391917113392602,4.859812404361672
-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,119900.0,<1H OCEAN,3.3106060606060606,0.3127383676582761,1.0353535353535352,4.525252525252525,0.7315848214285714,0.5149767857142857,7.715036363636363,-4022.8650000000002,-84.22999999999999,7.179307969504034,6.018593214496234,7.491645473605133,5.983936280687191
-118.24,34.02,48.0,542.0,150.0,571.0,114.0,1.8485,90600.0,<1H OCEAN,4.754385964912281,0.2767527675276753,1.3157894736842106,5.008771929824562,0.9492119089316988,0.3690525394045534,8.78848245614035,-4022.5248,-84.22,6.297109319933935,5.017279836814924,6.349138991379798,4.74493212836325
-118.24,34.01,48.0,396.0,99.0,485.0,110.0,2.375,107500.0,<1H OCEAN,3.6,0.25,0.9,4.409090909090909,0.8164948453608247,0.538659793814433,8.55,-4021.3423999999995,-84.22999999999999,5.983936280687191,4.605170185988092,6.186208623900494,4.709530201312334
-118.24,34.01,43.0,1456.0,444.0,2098.0,433.0,1.8929,99200.0,<1H OCEAN,3.3625866050808315,0.30494505494505497,1.0254041570438799,4.8452655889145495,0.6939942802669209,0.390670019065777,6.365040184757506,-4021.3423999999995,-84.22999999999999,7.284134806195205,6.09807428216624,7.649216319820633,6.073044534100405
-118.25,34.01,31.0,1301.0,403.0,1952.0,377.0,2.1466,100800.0,<1H OCEAN,3.4509283819628647,0.30976172175249805,1.0689655172413792,5.177718832891247,0.6664959016393442,0.41458411885245894,7.407762864721485,-4021.6825,-84.24000000000001,7.171656822768514,6.0014148779611505,7.577121930876679,5.934894195619588
-118.24,34.01,30.0,405.0,86.0,376.0,68.0,1.7813,127500.0,<1H OCEAN,5.955882352941177,0.2123456790123457,1.2647058823529411,5.529411764705882,1.077127659574468,0.32215000000000005,10.609213235294119,-4021.3423999999995,-84.22999999999999,6.0063531596017325,4.465908118654584,5.932245187448011,4.23410650459726
-118.25,34.01,45.0,782.0,270.0,1030.0,235.0,1.0898,93400.0,<1H OCEAN,3.3276595744680852,0.3452685421994885,1.148936170212766,4.382978723404255,0.7592233009708738,0.24864368932038838,3.62648340425532,-4021.6825,-84.24000000000001,6.663132695990803,5.602118820879701,6.93828448401696,5.4638318050256105
-118.25,34.01,36.0,879.0,262.0,1034.0,236.0,1.2857,99300.0,<1H OCEAN,3.7245762711864407,0.29806598407281,1.1101694915254237,4.38135593220339,0.8500967117988395,0.29344796905222437,4.788687711864407,-4021.6825,-84.24000000000001,6.779921907472252,5.572154032177765,6.942156705699469,5.4680601411351315
-118.25,34.01,43.0,1429.0,386.0,1412.0,354.0,1.3287,107200.0,<1H OCEAN,4.036723163841808,0.2701189643107068,1.0903954802259888,3.9887005649717513,1.0120396600566572,0.3331160056657224,5.36359406779661,-4021.6825,-84.24000000000001,7.265429723253953,5.958424693029782,7.253470382684528,5.872117789475416
-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,100500.0,<1H OCEAN,3.3582089552238807,0.30158730158730157,1.0127931769722816,4.221748400852879,0.7954545454545454,0.41274368686868684,5.851679104477612,-4021.6825,-84.24000000000001,7.362645270417825,6.16541785423142,7.591357046698551,6.152732694704104
-118.25,34.01,30.0,962.0,291.0,1280.0,263.0,1.4464,110200.0,<1H OCEAN,3.6577946768060836,0.3024948024948025,1.1064638783269962,4.866920152091255,0.7515625,0.29719,5.290634220532319,-4021.6825,-84.24000000000001,6.870053411798126,5.676753802268282,7.155396301896734,5.575949103146316
-118.26,34.01,38.0,697.0,208.0,749.0,206.0,1.4653,118800.0,<1H OCEAN,3.383495145631068,0.2984218077474892,1.0097087378640777,3.6359223300970873,0.9305740987983978,0.4030064085447263,4.9578354368932045,-4022.0226,-84.25,6.548219102762372,5.342334251964811,6.620073206530356,5.332718793265369
-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,1.5089,115800.0,<1H OCEAN,3.9046153846153846,0.2545311268715524,0.9938461538461538,5.009230769230769,0.7794840294840295,0.3012238943488943,5.891674153846154,-4022.0226,-84.25,7.146772179452637,5.780743515792329,7.395721608602045,5.786897381366708
-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,99600.0,<1H OCEAN,4.09866220735786,0.27254181966544266,1.117056856187291,4.722408026755853,0.8679178470254958,0.4039041076487252,7.817788294314382,-4022.0226,-84.25,7.804659297056102,6.505784060128229,7.946263643580541,6.395261598115449
-118.27,34.01,42.0,990.0,289.0,1167.0,281.0,1.4524,126800.0,<1H OCEAN,3.5231316725978647,0.2919191919191919,1.0284697508896796,4.153024911032029,0.8483290488431876,0.34972099400171375,5.116996441281138,-4022.3626999999997,-84.25999999999999,6.898714534329988,5.66988092298052,7.0630481633881725,5.641907070938114
-118.26,34.01,46.0,879.0,253.0,1010.0,221.0,2.1776,118300.0,<1H OCEAN,3.97737556561086,0.28782707622298065,1.1447963800904977,4.570135746606335,0.8702970297029703,0.4764847524752475,8.661133031674208,-4022.0226,-84.25,6.779921907472252,5.537334267018537,6.918695219020472,5.402677381872279
-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,97200.0,<1H OCEAN,3.5901639344262297,0.2853881278538813,1.0245901639344261,4.112021857923497,0.8730897009966777,0.563956146179402,8.325590163934427,-4023.5454000000004,-84.25,7.181591944611865,5.929589143389895,7.317212408359839,5.905361848054571
-118.27,34.01,35.0,1193.0,355.0,1784.0,341.0,1.8652,116100.0,<1H OCEAN,3.498533724340176,0.297569153394803,1.0410557184750733,5.231671554252199,0.6687219730941704,0.3565208520179372,6.525465102639296,-4022.3626999999997,-84.25999999999999,7.085064293952548,5.87493073085203,7.487173694213739,5.834810737062605
