longitude,latitude,housing_median_age,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_per_household_member
-122.24,38.15,10.0,4.4529,NEAR BAY,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0040758810068649886
-120.3,37.34,33.0,2.4286,INLAND,5.674285714285714,0.18731117824773413,3.177142857142857,0.013877714285714285
-122.62,38.92,13.0,1.8417,INLAND,4.770642201834862,0.22115384615384615,2.2844036697247705,0.016896330275229358
-122.09,41.32,52.0,2.2462,INLAND,5.692634560906516,0.20502612590196567,2.4475920679886687,0.003181586402266289
-118.17,33.92,43.0,3.1528,<1H OCEAN,5.423772609819121,0.1896141019533111,3.297157622739018,0.008146770025839793
-122.04,38.24,30.0,1.9954,INLAND,4.751141552511416,0.21912542047092745,2.2945205479452055,0.004555707762557077
-118.14,33.8,43.0,3.4211,NEAR OCEAN,4.615101289134438,0.21189146049481244,2.265193370165746,0.00630036832412523
-119.78,34.44,28.0,4.835,NEAR OCEAN,5.941908713692946,0.17283519553072627,2.8298755186721993,0.010031120331950208
-121.43,38.61,33.0,2.1694,INLAND,4.550695825049702,0.2516382699868938,2.1868787276341948,0.004312922465208748
-121.38,38.59,36.0,3.0156,INLAND,5.581081081081081,0.19128329297820823,3.4414414414414414,0.013583783783783785
-121.75,37.68,35.0,5.2443,INLAND,6.673003802281369,0.17037037037037037,2.6692015209125475,0.019940304182509506
-118.03,33.71,26.0,6.0,<1H OCEAN,6.31063829787234,0.16925151719487525,3.1404255319148935,0.02553191489361702
-120.96,37.51,30.0,2.3864,INLAND,5.527896995708154,0.18400621118012422,3.0901287553648067,0.01024206008583691
-117.74,34.08,35.0,3.4398,INLAND,5.505119453924915,0.18474891506509608,3.1092150170648463,0.011739931740614334
-121.78,40.12,14.0,6.1359,INLAND,22.823529411764707,0.27835051546391754,2.0588235294117645,0.3609352941176471
-122.34,37.55,25.0,8.013024999999999,NEAR OCEAN,8.869047619047619,0.11588366890380314,2.990079365079365,0.015898859126984126
-121.8,37.35,27.0,5.2297,<1H OCEAN,6.1566579634464755,0.1759966072943172,4.078328981723238,0.013654569190600523
-119.19,34.46,39.0,6.6257,<1H OCEAN,5.54177897574124,0.18531128404669261,2.5309973045822103,0.017859029649595688
-122.02,37.34,28.0,5.7881,<1H OCEAN,6.068292682926829,0.15916398713826366,2.902439024390244,0.014117317073170732
-120.44,34.64,8.0,4.6023,NEAR OCEAN,5.917293233082707,0.16010165184243966,3.3533834586466167,0.03460375939849624
-117.77,33.54,47.0,4.1699,<1H OCEAN,5.309278350515464,0.21100323624595468,1.8986254295532645,0.007164776632302406
-122.34,37.94,42.0,3.125,NEAR BAY,4.968468468468468,0.20444242973708068,2.2274774774774775,0.007038288288288288
-121.94,37.34,29.0,3.4233,<1H OCEAN,4.263888888888889,0.25259105715131774,2.1136363636363638,0.0043223484848484844
-118.36,33.9,41.0,2.9551,<1H OCEAN,4.11854103343465,0.25756457564575647,1.9908814589665653,0.008982066869300911
-119.91,36.83,29.0,3.8056,INLAND,6.391304347826087,0.16598639455782313,3.1072463768115943,0.01103072463768116
-118.95,34.16,21.0,6.541,<1H OCEAN,7.202439024390244,0.14188960379275314,3.4073170731707316,0.015953658536585365
-121.86,37.21,23.0,8.013024999999999,<1H OCEAN,8.075949367088608,0.1195141065830721,2.8987341772151898,0.025357674050632908
-118.0,33.81,13.0,4.1276,<1H OCEAN,4.429936305732484,0.21746944644140906,2.785031847133758,0.006572611464968153
-123.41,40.61,17.0,1.7875,INLAND,6.103174603174603,0.2665799739921977,2.388888888888889,0.014186507936507936
-118.31,33.97,48.0,3.0917,<1H OCEAN,4.939102564102564,0.20376378974691758,2.625,0.009909294871794871
-118.43,34.15,26.0,3.7125,<1H OCEAN,4.915254237288136,0.23,1.847457627118644,0.006292372881355932
-120.66,35.2,13.0,5.9676,NEAR OCEAN,7.965891472868217,0.13876994939665238,2.849612403100775,0.009252093023255813
-120.64,37.2,16.0,2.0066,INLAND,5.689567430025445,0.19588550983899822,3.4631043256997454,0.005105852417302799
-118.21,33.89,45.0,3.4792,<1H OCEAN,4.639846743295019,0.19322873658133774,4.32183908045977,0.013330268199233717
-121.36,36.81,7.0,5.0871,INLAND,6.401388888888889,0.16077240182252114,2.3055555555555554,0.007065416666666667
-121.86,37.35,35.0,2.5551,<1H OCEAN,4.018487394957983,0.2530322040987035,3.1697478991596637,0.004294285714285714
-122.82,38.61,41.0,4.0294,<1H OCEAN,7.472527472527473,0.18419117647058825,2.7115384615384617,0.01106978021978022
-118.37,33.81,33.0,6.8553,NEAR OCEAN,6.760695187165775,0.1562191022345264,2.7018716577540105,0.009164839572192513
-118.44,34.21,41.0,2.875,<1H OCEAN,4.472049689440993,0.22569444444444445,3.1490683229813663,0.008928571428571428
-116.86,34.24,19.0,3.1324,INLAND,29.248648648648647,0.19257068933653668,2.383783783783784,0.01693189189189189
-121.97,36.96,27.0,2.561,NEAR OCEAN,4.233862433862434,0.24968757810547362,1.9132275132275132,0.00271005291005291
-122.11,37.68,37.0,2.5772,NEAR BAY,4.2494623655913975,0.24342105263157895,2.574193548387097,0.00554236559139785
-118.27,33.79,39.0,3.3929,<1H OCEAN,4.2740112994350286,0.24124256444150693,3.4661016949152543,0.009584463276836158
-121.36,38.0,17.0,5.3224,INLAND,6.103633916554509,0.16802646085997794,2.1022880215343203,0.007163391655450875
-122.25,37.86,48.0,3.0417,NEAR BAY,4.690631808278867,0.24013005109150024,3.607843137254902,0.006626797385620915
-119.76,36.75,39.0,1.8641,INLAND,4.547861507128309,0.25212718316166594,4.136456211812627,0.0037965376782077395
-118.99,35.3,33.0,2.9402,INLAND,5.550617283950618,0.19306049822064056,3.6074074074074076,0.007259753086419753
-117.71,33.6,25.0,2.7601,<1H OCEAN,4.553738317757009,0.23550538737814264,1.4065420560747663,0.006448831775700934
-118.02,34.11,35.0,3.8029,INLAND,5.641379310344828,0.18663406682966585,2.5517241379310347,0.008742298850574714
-117.23,33.91,9.0,4.0473,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0037046224256292904
-118.28,34.0,42.0,2.0938,<1H OCEAN,4.036842105263158,0.27183833116036504,3.4078947368421053,0.005509999999999999
-118.38,33.85,31.0,5.5843,<1H OCEAN,5.203240058910162,0.20634022077554487,2.425625920471281,0.008224300441826215
-119.8,36.74,25.0,0.799,INLAND,3.6454352441613587,0.3156668608037274,2.851380042462845,0.0016963906581740978
-122.14,39.97,27.0,3.1319,INLAND,5.477157360406092,0.2057460611677479,3.1725888324873095,0.01589796954314721
-118.94,35.41,10.0,6.3639,INLAND,6.658385093167702,0.16355721393034825,3.186335403726708,0.013175776397515528
-121.48,38.55,52.0,7.1035,INLAND,7.269565217391304,0.14354066985645933,2.411594202898551,0.02058985507246377
-118.16,34.13,36.0,7.723,<1H OCEAN,6.3438985736925515,0.16162877841618786,2.1188589540412046,0.01223930269413629
-122.47,37.74,52.0,8.013024999999999,NEAR BAY,8.154761904761905,0.12895377128953772,2.9166666666666665,0.03179771825396825
-122.17,37.77,31.0,1.871,NEAR BAY,5.3628318584070795,0.2198844884488449,3.0088495575221237,0.004139380530973452
-117.95,33.82,35.0,4.3269,<1H OCEAN,6.648809523809524,0.162041181736795,2.9523809523809526,0.025755357142857142
-118.13,34.16,33.0,2.4817,<1H OCEAN,3.8757225433526012,0.2669649515287099,2.96242774566474,0.003586271676300578
-121.47,38.13,13.0,2.2619,INLAND,5.099041533546326,0.22399749373433583,2.8242811501597442,0.0036132587859424915
-118.36,33.85,34.0,6.1133,<1H OCEAN,6.8734177215189876,0.18139963167587478,3.221518987341772,0.038691772151898736
-118.17,34.1,25.0,8.013024999999999,<1H OCEAN,6.815950920245399,0.1455895589558956,2.9478527607361964,0.012289915644171777
-117.92,33.86,26.0,3.6375,<1H OCEAN,4.933774834437086,0.21610738255033557,1.6357615894039734,0.024089403973509935
-116.85,34.26,18.0,2.4308,INLAND,7.8490013774104685,0.20402746396999144,2.815426997245179,0.0033482093663911847
-118.19,34.05,37.0,3.2125,<1H OCEAN,5.453125,0.22636103151862463,4.3125,0.0501953125
-122.29,37.98,27.0,5.1046,NEAR BAY,6.094285714285714,0.16268166901078293,2.4285714285714284,0.014584571428571428
-122.49,37.99,27.0,6.994,NEAR BAY,7.159685863874346,0.1380255941499086,2.507853403141361,0.009154450261780104
-122.55,37.98,31.0,3.293,NEAR BAY,4.788679245283019,0.21749408983451538,1.9886792452830189,0.004142138364779875
-118.3,33.73,42.0,2.7451,NEAR OCEAN,4.295285359801489,0.2512998266897747,2.1488833746898264,0.006811662531017369
-117.71,33.62,22.0,5.8898,<1H OCEAN,6.445012787723785,0.15357142857142858,3.421994884910486,0.015063427109974424
-117.85,34.07,32.0,8.013024999999999,<1H OCEAN,8.010526315789473,0.13272010512483573,3.1052631578947367,0.08434763157894735
-118.12,33.83,45.0,5.0424,<1H OCEAN,5.540350877192982,0.17606079797340088,2.4105263157894736,0.017692631578947366
-119.23,35.74,16.0,2.033,INLAND,3.705211726384365,0.2896703296703297,3.1172638436482085,0.003311074918566775
-119.01,35.32,23.0,2.596,INLAND,5.247844827586207,0.19815195071868583,2.927801724137931,0.0027974137931034483
-121.74,37.35,34.0,5.2327,<1H OCEAN,4.731182795698925,0.20454545454545456,2.3333333333333335,0.056265591397849465
-118.94,35.37,23.0,1.8523,INLAND,4.808695652173913,0.22784810126582278,3.4347826086956523,0.008053478260869565
-120.19,39.32,16.0,2.3594,INLAND,7.384615384615385,0.19401041666666666,3.105769230769231,0.01134326923076923
-121.8,37.32,23.0,4.8092,<1H OCEAN,5.645061728395062,0.18917441224712958,3.941358024691358,0.014843209876543209
-124.08,41.36,29.0,2.0156,NEAR OCEAN,5.25,0.23226433430515064,2.5969387755102042,0.010283673469387756
-116.3,33.68,10.0,2.8882,INLAND,7.8519736842105265,0.20150816925010473,2.838815789473684,0.009500657894736841
-118.19,34.05,47.0,2.4375,<1H OCEAN,4.8961538461538465,0.20738413197172034,4.588461538461538,0.009375
-117.81,33.71,16.0,7.3769,<1H OCEAN,7.68299711815562,0.14516129032258066,3.5360230547550433,0.02125907780979827
-121.64,36.72,17.0,4.1742,<1H OCEAN,5.082224909310762,0.19414703783012136,3.506650544135429,0.0050474002418379686
-118.02,34.1,36.0,1.9688,INLAND,5.445783132530121,0.17699115044247787,2.9879518072289155,0.023720481927710844
-118.33,33.91,39.0,3.3491,<1H OCEAN,3.675675675675676,0.2549019607843137,3.3213213213213213,0.010057357357357357
-120.66,35.1,19.0,2.1042,<1H OCEAN,5.884758364312268,0.2476310802274163,2.617100371747212,0.007822304832713754
-121.83,37.99,18.0,4.7566,INLAND,5.958695652173913,0.16380882889456402,3.276086956521739,0.010340434782608696
-122.26,37.5,52.0,3.7045,NEAR OCEAN,4.720430107526882,0.21184510250569477,2.1129032258064515,0.019916666666666666
-117.37,33.18,19.0,2.6979,NEAR OCEAN,4.901015228426396,0.26359399274987055,2.1700507614213196,0.0068474619289340104
-122.58,38.38,27.0,4.7237,<1H OCEAN,6.2809917355371905,0.19157894736842104,2.6231404958677684,0.007807768595041322
-118.2,33.99,33.0,2.1468,<1H OCEAN,3.2033898305084745,0.3306878306878307,4.562146892655368,0.006064406779661017
-121.44,37.7,5.0,6.0389,INLAND,8.75,0.14358974358974358,3.7884615384615383,0.03871089743589744
-117.65,34.08,40.0,5.4689,INLAND,6.648760330578512,0.1603480422622747,2.5785123966942147,0.02259876033057851
-122.27,37.55,15.0,8.013024999999999,NEAR BAY,6.894366197183099,0.14402451481103168,2.8556338028169015,0.028214876760563376
-122.41,37.8,52.0,5.4378,NEAR BAY,4.6234132581100145,0.23642464917632702,1.8039492242595205,0.0076696755994358256
-122.41,37.76,52.0,2.6667,NEAR BAY,4.68,0.23076923076923078,4.1066666666666665,0.035556000000000004
-118.25,33.79,39.0,1.9208,NEAR OCEAN,3.291946308724832,0.291539245667686,3.969798657718121,0.006445637583892618
-122.44,37.75,21.0,4.5469,NEAR BAY,4.994965675057208,0.21305204324720542,2.108924485125858,0.004161922196796339
-117.86,34.13,40.0,2.588,INLAND,5.09375,0.2147239263803681,2.37109375,0.010109375
-119.15,34.17,22.0,4.8125,NEAR OCEAN,4.811940298507463,0.20719602977667495,4.271641791044776,0.014365671641791044
-117.12,33.61,2.0,4.3651,<1H OCEAN,6.621134020618556,0.16776956014013233,3.1752577319587627,0.011250257731958762
-118.52,34.21,34.0,5.1265,<1H OCEAN,5.897163120567376,0.179795550210463,2.702127659574468,0.018179078014184398
-121.97,37.44,17.0,4.5179,<1H OCEAN,5.7727272727272725,0.2204724409448819,9.954545454545455,0.2053590909090909
-117.46,34.06,24.0,4.3397,INLAND,6.508045977011494,0.16884493111974566,3.636781609195402,0.00997632183908046
-121.92,37.49,10.0,5.1643,<1H OCEAN,5.215903890160183,0.20402746396999144,2.8668192219679636,0.004727048054919908
-122.13,37.71,44.0,3.5781,NEAR BAY,5.262962962962963,0.20971147079521463,2.2555555555555555,0.013252222222222223
-118.18,33.97,34.0,2.0057,<1H OCEAN,3.977722772277228,0.27971375233354073,3.8193069306930694,0.0024823019801980197
-118.41,34.06,43.0,5.5321,<1H OCEAN,5.153766769865841,0.21165398478173808,1.888544891640867,0.005709081527347781
-117.07,32.71,39.0,2.2454,NEAR OCEAN,4.449111470113086,0.23674655047204066,3.655896607431341,0.003627463651050081
-117.99,33.87,16.0,3.1205,<1H OCEAN,3.728476821192053,0.295441089402013,2.781456953642384,0.006888520971302428
-119.57,36.72,11.0,3.6161,INLAND,5.640449438202247,0.18326693227091634,2.804494382022472,0.008126067415730336
-118.24,33.98,45.0,2.2054,<1H OCEAN,3.7241379310344827,0.25617283950617287,4.934865900383142,0.008449808429118775
-122.19,37.77,42.0,1.8039,NEAR BAY,3.543726235741445,0.27253218884120173,3.4220532319391634,0.00685893536121673
-121.24,38.01,22.0,2.4342,INLAND,5.086666666666667,0.19593709043250326,2.6333333333333333,0.008114
-121.32,36.43,22.0,2.7153,<1H OCEAN,4.736245954692556,0.21762897164332082,4.119741100323624,0.00439368932038835
-119.71,36.8,17.0,3.25,INLAND,4.829351535836177,0.18869257950530036,2.938566552901024,0.011092150170648464
-118.24,33.78,24.0,2.25,NEAR OCEAN,3.54320987654321,0.30139372822299654,4.839506172839506,0.013888888888888888
-122.22,37.47,28.0,3.1864,NEAR OCEAN,5.215903890160183,0.20402746396999144,2.8668192219679636,0.002916613272311213
-122.5,37.76,46.0,4.5329,NEAR OCEAN,4.872549019607843,0.19114688128772636,2.7483660130718954,0.014813398692810457
-118.07,33.97,36.0,3.1554,<1H OCEAN,5.735562310030395,0.19607843137254902,3.0577507598784193,0.009590881458966565
-118.13,33.86,45.0,4.4,<1H OCEAN,5.15625,0.19393939393939394,2.51953125,0.0171875
-118.11,33.93,17.0,3.2011,<1H OCEAN,3.5233918128654973,0.2879668049792531,2.152046783625731,0.009359941520467836
-119.23,35.77,26.0,4.1917,INLAND,5.435051546391753,0.17754172989377845,2.9195876288659792,0.008642680412371134
-118.41,34.28,32.0,3.7566,<1H OCEAN,5.453389830508475,0.2062937062937063,5.5275423728813555,0.007958898305084746
-120.46,38.15,16.0,2.3816,INLAND,6.055954088952654,0.18502724472873727,2.1750358680057387,0.003416929698708752
-119.34,36.21,22.0,1.4792,INLAND,4.1531165311653115,0.2368678629690049,2.9336043360433606,0.0020043360433604335
-118.13,34.2,45.0,5.6629,INLAND,5.251082251082251,0.16982687551525144,2.29004329004329,0.024514718614718614
-119.3,36.34,27.0,1.4432,INLAND,4.902912621359223,0.2363036303630363,3.8122977346278315,0.004670550161812298
-121.23,38.12,22.0,3.95,INLAND,6.894736842105263,0.1475826972010178,2.3508771929824563,0.0692982456140351
-118.32,34.0,50.0,2.4583,<1H OCEAN,4.667377398720682,0.21014161717679306,2.3390191897654584,0.005241577825159914
-117.32,34.24,29.0,1.9265,INLAND,11.415929203539823,0.20387596899224805,2.8584070796460175,0.017048672566371683
-117.69,33.6,12.0,6.5413,<1H OCEAN,7.489655172413793,0.12922038060159607,3.3655172413793104,0.015037471264367816
-118.14,33.78,42.0,3.4107,NEAR OCEAN,3.929606625258799,0.2571127502634352,1.9461697722567288,0.007061490683229813
-122.04,37.62,35.0,4.2857,NEAR BAY,4.859459459459459,0.19911012235817574,2.4594594594594597,0.023165945945945947
-117.89,33.89,17.0,8.013024999999999,<1H OCEAN,8.111650485436893,0.11490125673249552,3.29126213592233,0.03889817961165048
-118.42,37.35,21.0,4.375,INLAND,6.35,0.16868564506359782,2.7173076923076924,0.008413461538461538
-117.91,33.65,19.0,4.1029,<1H OCEAN,4.032994923857868,0.26494650723725616,2.8375634517766497,0.010413451776649747
-118.12,34.11,48.0,5.2131,<1H OCEAN,6.658307210031348,0.1501883239171375,2.4608150470219434,0.016342006269592476
-117.02,32.81,27.0,4.0656,<1H OCEAN,6.09375,0.16256410256410256,2.96875,0.012705
-118.26,33.99,30.0,1.5521,<1H OCEAN,3.8506787330316743,0.2602820211515864,4.447963800904978,0.0035115384615384618
-122.42,37.79,52.0,2.1343,NEAR BAY,3.219138755980861,0.3269916765755054,2.0210526315789474,0.0020423923444976076
-117.21,33.13,19.0,3.775,NEAR OCEAN,5.537906137184115,0.19426336375488917,1.6462093862815885,0.006814079422382671
-122.01,37.91,21.0,7.6877,NEAR BAY,5.215903890160183,0.20402746396999144,2.8668192219679636,0.007036796338672769
-117.7,33.57,9.0,3.6196,<1H OCEAN,4.109215017064846,0.29485049833887045,1.6006825938566553,0.012353583617747441
-120.1,39.19,17.0,3.9375,INLAND,18.5,0.16283783783783784,2.525,0.04921875
-122.2,37.79,35.0,2.3036,NEAR BAY,4.62051282051282,0.25471698113207547,2.5871794871794873,0.005906666666666666
-121.98,38.32,45.0,8.013024999999999,INLAND,3.1666666666666665,0.2631578947368421,522.0,1.3355041666666665
-121.26,38.13,38.0,2.2188,INLAND,3.5743073047858944,0.28964059196617337,3.08816120906801,0.005588916876574307
-118.43,33.99,43.0,4.0189,<1H OCEAN,5.036511156186613,0.220700765203383,2.4584178498985803,0.008151926977687627
-119.15,36.29,18.0,2.4281,INLAND,5.649606299212598,0.30313588850174217,2.5866141732283463,0.009559448818897639
-117.82,33.71,9.0,2.885,<1H OCEAN,5.323108384458077,0.19054936611601997,3.2024539877300615,0.0029498977505112473
-119.84,36.81,18.0,7.7062,INLAND,7.662087912087912,0.13553244890641808,2.5741758241758244,0.02117087912087912
-119.72,34.42,31.0,2.6019,NEAR OCEAN,3.829145728643216,0.25131233595800523,3.158291457286432,0.0065374371859296485
-121.58,39.15,34.0,1.4946,INLAND,4.340694006309148,0.27325581395348836,2.2145110410094637,0.004714826498422713
-118.37,34.04,25.0,2.25,<1H OCEAN,4.137404580152672,0.29704797047970477,3.3740458015267176,0.01717557251908397
-118.21,33.98,39.0,3.2788,<1H OCEAN,4.412751677852349,0.23269961977186313,4.218120805369128,0.01100268456375839
-117.88,33.77,31.0,6.9737,<1H OCEAN,7.041436464088398,0.13927030207924676,2.883977900552486,0.019264364640883977
-118.8,34.19,4.0,8.013024999999999,<1H OCEAN,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0073345766590389005
-121.06,40.23,23.0,3.4844,INLAND,13.258823529411766,0.19964507542147295,2.5294117647058822,0.040992941176470586
-118.17,33.83,46.0,4.3125,NEAR OCEAN,6.135135135135135,0.15712187958883994,2.391891891891892,0.019425675675675675
-119.81,36.77,48.0,2.5804,INLAND,5.453172205438066,0.18227146814404432,2.2386706948640485,0.007795770392749245
-121.83,37.29,20.0,4.2589,<1H OCEAN,5.06140350877193,0.19974003466204507,4.875,0.00933969298245614
-118.4,34.04,40.0,8.013024999999999,<1H OCEAN,7.372340425531915,0.12890812890812892,2.5531914893617023,0.028414982269503543
-118.28,34.11,38.0,3.6181,<1H OCEAN,4.0759725400457665,0.2596002694812486,1.6750572082379862,0.003311762013729977
-119.27,34.27,44.0,4.09,NEAR OCEAN,4.719424460431655,0.21265243902439024,2.402877697841727,0.014712230215827338
-117.66,33.46,28.0,5.1024,<1H OCEAN,5.210743801652892,0.18477398889770025,2.5165289256198347,0.02108429752066116
-121.85,37.26,16.0,7.4323,<1H OCEAN,7.83728813559322,0.13105536332179932,3.925423728813559,0.025194237288135593
-118.31,33.88,35.0,3.5556,<1H OCEAN,4.8475,0.21248066013408973,2.59,0.008889000000000001
-118.27,34.0,43.0,1.3403,<1H OCEAN,4.2,0.26495726495726496,3.1102564102564103,0.003436666666666667
-122.39,37.6,36.0,2.56,NEAR OCEAN,3.8562091503267975,0.28192090395480224,2.6688453159041394,0.005577342047930284
-117.9,33.82,32.0,2.4931,<1H OCEAN,4.316363636363636,0.2544229149115417,3.6472727272727274,0.009065818181818182
-121.84,37.32,16.0,5.3363,<1H OCEAN,4.529126213592233,0.19506966773847803,4.453883495145631,0.012952184466019416
-122.47,37.73,52.0,5.9245,NEAR OCEAN,7.487719298245614,0.12980318650421743,3.2842105263157895,0.020787719298245615
-117.97,33.73,19.0,7.2845,<1H OCEAN,7.052631578947368,0.1348098218584497,3.6162988115449917,0.012367572156196945
-117.83,33.77,26.0,4.275,<1H OCEAN,6.028117359413203,0.17298722368687894,2.749388753056235,0.005226161369193154
-122.22,38.1,44.0,3.4559,NEAR BAY,5.884765625,0.18685695320278792,2.642578125,0.0067498046875
-119.31,36.34,32.0,1.4729,INLAND,4.4541176470588235,0.2393026941362916,4.103529411764706,0.0034656470588235295
-118.05,34.14,39.0,8.013024999999999,INLAND,7.013201320132013,0.1388235294117647,2.844884488448845,0.026445627062706267
-117.12,32.77,48.0,2.7928,NEAR OCEAN,5.106598984771574,0.20974155069582506,2.266497461928934,0.007088324873096447
-118.25,33.94,37.0,1.6333,<1H OCEAN,3.67032967032967,0.2694610778443114,4.0,0.005982783882783883
-122.59,38.58,18.0,3.7585,<1H OCEAN,5.618263473053892,0.200373034905409,2.1766467065868262,0.005626497005988025
-117.13,32.8,35.0,3.9732,NEAR OCEAN,6.082857142857143,0.17942696101456082,2.9828571428571427,0.011352
-118.03,34.13,33.0,4.9583,INLAND,6.5515320334261835,0.15858843537414966,2.7715877437325904,0.01381142061281337
-120.96,37.64,36.0,3.625,INLAND,4.285714285714286,0.2,3.642857142857143,0.25892857142857145
-117.69,33.54,20.0,6.5394,<1H OCEAN,6.221830985915493,0.15846066779852858,2.8204225352112675,0.023026056338028168
-118.06,34.08,42.0,3.2569,<1H OCEAN,4.945273631840796,0.2022132796780684,3.082089552238806,0.008101741293532338
-122.06,37.64,20.0,3.5541,NEAR BAY,3.8488372093023258,0.2719033232628399,1.9930232558139536,0.008265348837209302
-122.09,37.39,34.0,2.7279,NEAR BAY,3.404063205417607,0.3202917771883289,1.747178329571106,0.006157787810383748
-121.13,38.55,8.0,4.2031,INLAND,5.520833333333333,0.20566037735849058,4.145833333333333,0.04378229166666667
-122.37,37.94,40.0,1.0521,NEAR BAY,4.451882845188284,0.25,3.8158995815899583,0.0044020920502092055
-117.41,33.94,29.0,3.25,INLAND,4.505665722379604,0.22445771769883685,2.270538243626062,0.004603399433427762
-118.1,33.91,36.0,3.6389,<1H OCEAN,5.584615384615384,0.5991735537190083,3.769230769230769,0.02799153846153846
-122.45,37.64,19.0,6.2498,NEAR OCEAN,5.791031504065041,0.17987584179700353,3.182926829268293,0.006351422764227642
-122.21,37.37,34.0,8.013024999999999,NEAR OCEAN,6.618834080717488,0.1470189701897019,2.7488789237668163,0.03593284753363228
-120.42,34.89,24.0,5.0099,<1H OCEAN,7.137809187279152,0.15198019801980198,3.021201413427562,0.017702826855123675
-119.82,34.44,22.0,4.875,NEAR OCEAN,5.158986175115207,0.2121482804823582,2.3410138248847927,0.011232718894009217
-118.2,33.96,41.0,3.055,<1H OCEAN,4.119891008174387,0.26455026455026454,4.604904632152588,0.00832425068119891
-118.01,33.87,25.0,3.139,<1H OCEAN,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0028732265446224253
-122.05,37.31,25.0,8.013024999999999,<1H OCEAN,6.908408408408408,0.15127146272549447,3.0075075075075075,0.012031569069069067
-121.06,38.88,17.0,4.2917,INLAND,5.215903890160183,0.20402746396999144,2.833867276887872,0.0039283295194508005
-122.3,37.88,45.0,1.475,NEAR BAY,3.3065693430656933,0.32229580573951433,5.467153284671533,0.010766423357664234
-121.94,37.33,36.0,3.6818,<1H OCEAN,5.258333333333334,0.1896460644479662,2.213888888888889,0.010227222222222223
-121.98,37.53,26.0,4.1947,<1H OCEAN,4.974960876369327,0.2211387228688267,3.352112676056338,0.006564475743348983
-118.91,34.18,17.0,2.8958,<1H OCEAN,4.392905866302865,0.22236024844720498,1.884038199181446,0.003950613915416098
-119.06,34.36,52.0,2.7951,<1H OCEAN,4.634868421052632,0.25479063165365506,3.226973684210526,0.009194407894736842
-121.96,37.06,16.0,6.3258,NEAR OCEAN,6.412621359223301,0.16956850870552612,3.1553398058252426,0.030707766990291263
-122.23,37.83,52.0,7.8772,NEAR BAY,8.282548476454293,0.12675585284280935,2.623268698060942,0.02182049861495845
-122.01,36.97,35.0,2.5368,NEAR OCEAN,4.201570680628272,0.2442367601246106,1.9450261780104712,0.006640837696335078
-117.8,33.85,16.0,5.806,<1H OCEAN,6.872516556291391,0.15345699831365936,2.5794701986754967,0.009612582781456954
-118.37,34.05,52.0,3.625,<1H OCEAN,5.074675324675325,0.19577735124760076,2.5194805194805197,0.01176948051948052
-119.63,36.18,23.0,2.4286,INLAND,4.14,0.21739130434782608,3.42,0.048572
-118.26,34.13,25.0,2.6673,<1H OCEAN,3.192039800995025,0.3463216957605985,2.828855721393035,0.0026540298507462686
-117.86,34.09,29.0,5.5496,<1H OCEAN,6.330049261083744,0.1517509727626459,3.6206896551724137,0.00911264367816092
-118.24,33.97,43.0,2.0819,<1H OCEAN,4.099697885196375,0.2571849668386146,5.006042296072508,0.0062897280966767374
-120.96,37.67,18.0,4.2969,INLAND,6.554545454545455,0.15880721220527047,2.4454545454545453,0.019531363636363635
-117.27,34.5,8.0,5.3733,INLAND,8.513126491646778,0.15222876366694701,2.704057279236277,0.012824105011933176
-122.21,37.46,40.0,8.013024999999999,NEAR OCEAN,8.584541062801932,0.11648846370287,2.78743961352657,0.03871026570048309
-118.93,34.36,33.0,4.6607,<1H OCEAN,5.996621621621622,0.17408450704225353,3.6182432432432434,0.01574560810810811
-117.81,34.08,13.0,7.7876,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.007128237986270023
-121.3,37.98,39.0,2.6364,INLAND,5.3486529318541995,0.19525925925925927,2.1996830427892236,0.0041781299524564185
-122.01,37.98,34.0,4.0507,NEAR BAY,4.984126984126984,0.2125796178343949,2.5317460317460316,0.01607420634920635
-122.13,37.68,43.0,3.6,NEAR BAY,5.109756097560975,0.20286396181384247,2.817073170731707,0.010975609756097562
-118.27,34.07,42.0,2.3438,<1H OCEAN,2.886977886977887,0.36425531914893616,3.914004914004914,0.005758722358722358
-122.31,40.75,18.0,1.4911,INLAND,6.215859030837004,0.23387668320340185,2.1762114537444934,0.006568722466960353
-122.08,37.92,26.0,6.195,NEAR BAY,6.324817518248175,0.1529140219272937,2.9051094890510947,0.022609489051094892
-119.23,34.44,34.0,2.4777,<1H OCEAN,5.092503987240829,0.2079549013466959,2.287081339712919,0.003951674641148325
-116.96,34.83,30.0,1.6667,INLAND,5.265217391304348,0.23864574731626756,2.6565217391304348,0.007246521739130435
-118.13,34.19,43.0,2.92,INLAND,4.927051671732523,0.22516964836520667,3.0851063829787235,0.008875379939209727
-117.84,33.65,4.0,2.2262,<1H OCEAN,4.012165450121654,0.2765312310491207,2.506082725060827,0.00541654501216545
-121.33,38.02,33.0,4.3008,INLAND,6.314159292035399,0.17133847231955152,2.4535398230088497,0.00951504424778761
