longitude,latitude,housing_median_age,median_income,ocean_proximity,price_category,rooms_per_household,bedrooms_per_room,population_per_household,income_per_household_member
-117.87,33.88,28.0,3.6417,<1H OCEAN,1,4.63943161634103,0.2304747320061256,2.9875666074600353,0.006468383658969805
-121.23,38.67,27.0,3.8954,INLAND,0,5.5548523206751055,0.18439042916824916,2.5654008438818567,0.004109071729957806
-122.01,37.98,34.0,4.0507,NEAR BAY,1,4.984126984126984,0.2125796178343949,2.5317460317460316,0.01607420634920635
-123.2,39.23,26.0,2.3583,<1H OCEAN,0,4.881987577639752,0.21374045801526717,3.0683229813664594,0.014647826086956521
-117.0,32.8,29.0,3.0189,<1H OCEAN,1,5.557065217391305,0.19462102689486552,2.4782608695652173,0.008203532608695652
-121.47,38.57,39.0,2.1691,INLAND,1,4.023668639053255,0.27058823529411763,1.742603550295858,0.006417455621301775
-119.67,34.38,28.0,3.1625,<1H OCEAN,2,4.319047619047619,0.28996692392502754,2.0214285714285714,0.0075297619047619046
-121.94,39.45,39.0,1.832,INLAND,0,5.115151515151515,0.19075829383886256,3.242424242424242,0.011103030303030304
-118.42,34.05,52.0,7.8164,<1H OCEAN,2,6.562176165803109,0.15870509277536518,2.5414507772020727,0.020249740932642486
-122.53,37.65,20.0,4.0556,NEAR OCEAN,2,4.405769230769231,0.2453077258838935,2.235576923076923,0.0038996153846153846
-120.09,36.95,16.0,4.1544,INLAND,0,6.405566600397615,0.15859714463066418,2.8330019880715707,0.00825924453280318
-118.07,33.85,16.0,7.0113,<1H OCEAN,2,6.6861702127659575,0.16070007955449483,3.893617021276596,0.012431382978723406
-120.83,37.51,13.0,4.6635,INLAND,1,6.231527093596059,0.15915678524374177,2.691297208538588,0.0076576354679802955
-122.26,37.54,5.0,6.9635,NEAR BAY,2,4.38563829787234,0.23529411764705882,2.0718085106382977,0.01851994680851064
-122.43,37.77,52.0,3.6894,NEAR BAY,2,4.372964169381108,0.23426443202979516,1.9055374592833876,0.006008794788273615
-117.69,36.13,25.0,1.7868,INLAND,0,5.852739726027397,0.25687536571094205,2.164383561643836,0.006119178082191781
-121.83,37.37,43.0,3.2279,<1H OCEAN,1,5.662790697674419,0.1943874058863792,3.10077519379845,0.012511240310077519
-119.25,36.27,23.0,2.6875,INLAND,0,6.357446808510638,0.18406961178045517,2.8851063829787233,0.011436170212765957
-120.41,34.96,21.0,4.65,<1H OCEAN,1,7.485232067510548,0.14825253664036075,3.0548523206751055,0.019620253164556962
-118.07,33.99,35.0,4.5595,<1H OCEAN,1,5.642361111111111,0.18584615384615386,3.9375,0.015831597222222223
-118.23,33.95,27.0,0.9518,<1H OCEAN,0,3.0179640718562872,0.28174603174603174,4.724550898203593,0.00569940119760479
-118.17,33.82,52.0,4.1354,NEAR OCEAN,2,5.202868852459017,0.19574635683339897,2.360655737704918,0.008474180327868851
-124.15,40.8,47.0,1.755,NEAR OCEAN,0,4.5167173252279635,0.22543741588156124,2.325227963525836,0.0053343465045592705
-118.27,33.86,26.0,6.5799,<1H OCEAN,1,5.835106382978723,0.15223336371923427,3.728723404255319,0.034999468085106386
-118.25,33.79,32.0,2.375,NEAR OCEAN,0,3.2567567567567566,0.2821576763485477,4.8621621621621625,0.006418918918918919
-117.28,34.51,10.0,3.0181,INLAND,0,5.758620689655173,0.18905047048759624,3.5036945812807883,0.003716871921182266
-119.73,36.83,14.0,5.0828,INLAND,0,6.7910750507099396,0.14665471923536438,3.212981744421907,0.010309939148073021
-122.09,37.4,22.0,3.5179,NEAR BAY,1,3.168085106382979,0.2928139691067831,1.4085106382978723,0.007484893617021276
-121.42,38.54,18.0,2.398,INLAND,0,5.395299145299146,0.19841584158415843,3.6880341880341883,0.005123931623931624
-118.27,34.03,51.0,1.7115,<1H OCEAN,0,3.3595800524934383,0.3296875,4.094488188976378,0.004492125984251969
-117.9,33.93,12.0,3.3173,<1H OCEAN,2,4.00462962962963,0.2688150289017341,1.7564814814814815,0.003071574074074074
-118.31,33.75,34.0,6.287,NEAR OCEAN,2,6.2680965147453085,0.1680923866552609,2.7640750670241285,0.016855227882037534
-118.12,33.79,43.0,4.3317,<1H OCEAN,2,4.729903536977492,0.20462270564242013,2.4662379421221865,0.01392829581993569
-118.44,34.0,44.0,4.75,<1H OCEAN,2,5.726114649681529,0.19632925472747498,2.659235668789809,0.015127388535031847
-117.71,33.57,6.0,4.877,<1H OCEAN,1,4.782552083333333,0.23985842635447863,2.4036458333333335,0.006350260416666666
-118.15,34.03,44.0,2.0536,<1H OCEAN,1,2.7660550458715596,0.34328358208955223,2.697247706422018,0.00942018348623853
-121.9,37.29,36.0,6.6331,<1H OCEAN,2,6.228699551569507,0.16198704103671707,2.7937219730941703,0.029744843049327355
-118.37,33.84,32.0,6.7105,<1H OCEAN,2,5.421052631578948,0.18732153055396916,2.5356037151702786,0.020775541795665632
-118.44,34.04,49.0,2.1875,<1H OCEAN,1,4.571428571428571,0.21875,2.0,0.3125
-118.41,34.19,45.0,3.6625,<1H OCEAN,1,4.850877192982456,0.20343580470162748,2.6096491228070176,0.01606359649122807
-117.08,32.62,36.0,3.4773,NEAR OCEAN,1,5.452768729641694,0.18458781362007168,2.6644951140065145,0.01132671009771987
-116.19,33.69,11.0,2.5383,INLAND,0,5.210068649885583,0.20425597329585382,2.8668192219679636,0.002323386727688787
-117.18,34.48,8.0,2.7778,INLAND,0,5.403641881638847,0.19404661611906768,3.2716236722306524,0.004215174506828528
-117.95,33.92,18.0,3.6106,<1H OCEAN,1,4.3934681181959565,0.2336283185840708,2.472783825816485,0.005615241057542768
-117.11,32.82,17.0,2.875,NEAR OCEAN,0,5.691082802547771,0.1846670397313934,4.270700636942675,0.009156050955414012
-118.06,33.83,17.0,3.8512,<1H OCEAN,1,3.93812375249501,0.2615306639635073,2.219560878243513,0.007687025948103793
-118.33,33.87,36.0,4.2614,<1H OCEAN,2,5.506203473945409,0.1829652996845426,3.0248138957816377,0.010574193548387097
-117.24,33.21,18.0,3.0982,<1H OCEAN,0,4.7700258397932815,0.22697724810400866,4.0852713178294575,0.008005684754521963
-121.27,38.31,17.0,4.4107,INLAND,1,6.426966292134831,0.17657342657342656,3.5168539325842696,0.02477921348314607
-117.31,34.03,9.0,5.7393,INLAND,1,5.792270531400966,0.1559633027522936,3.0386473429951693,0.02772608695652174
-117.86,33.79,31.0,3.1792,<1H OCEAN,1,3.712328767123288,0.2617087709338632,2.802950474183351,0.0033500526870389883
-121.33,38.77,3.0,4.2259,INLAND,1,5.215903890160183,0.20402746396999144,2.8668192219679636,0.003868100686498856
-118.2,34.05,43.0,1.9615,<1H OCEAN,1,3.844884488448845,0.2721030042918455,4.221122112211221,0.006473597359735974
-118.61,34.19,34.0,4.3125,<1H OCEAN,1,5.535433070866142,0.1806543385490754,2.905511811023622,0.03395669291338583
-121.94,38.03,27.0,1.4871,INLAND,0,3.9380952380952383,0.2889963724304716,2.716666666666667,0.003540714285714286
-121.32,39.29,11.0,3.5673,INLAND,0,5.932584269662922,0.19128787878787878,2.8247191011235957,0.008016404494382023
-119.82,36.77,41.0,3.0568,INLAND,0,4.868243243243243,0.19014573213046496,2.1824324324324325,0.010327027027027027
-118.22,33.9,22.0,1.9423,<1H OCEAN,0,2.6218487394957983,0.34294871794871795,4.899159663865547,0.016321848739495798
-118.97,35.37,52.0,1.4125,INLAND,0,4.381443298969073,0.28,3.917525773195876,0.014561855670103093
-118.14,34.17,40.0,2.3,<1H OCEAN,1,3.818840579710145,0.2381404174573055,3.8260869565217392,0.008333333333333333
-121.27,38.66,15.0,4.1382,INLAND,1,5.562105263157894,0.1968205904617714,2.1726315789473682,0.008712000000000001
-122.01,38.27,17.0,4.0619,INLAND,0,5.215903890160183,0.20402746396999144,2.8668192219679636,0.003717986270022883
-119.52,34.39,23.0,2.6397,NEAR OCEAN,2,4.098550724637681,0.2581329561527581,2.5768115942028986,0.007651304347826087
-117.87,33.75,12.0,0.971,<1H OCEAN,0,3.49937106918239,0.3871315600287563,2.4754716981132074,0.001221383647798742
-116.95,32.78,20.0,6.2552,<1H OCEAN,2,7.7313769751693,0.1308029197080292,3.36117381489842,0.014120090293453725
-121.63,39.18,13.0,2.0978,INLAND,0,5.1961852861035425,0.18196119559517568,2.2370572207084467,0.005716076294277929
-117.98,33.98,27.0,6.2217,<1H OCEAN,2,6.831831831831832,0.15208791208791209,3.12012012012012,0.018683783783783783
-117.11,32.79,16.0,3.3849,NEAR OCEAN,0,3.5700416088765605,0.29953379953379955,1.565880721220527,0.0046947295423023575
-117.29,34.11,35.0,0.7075,INLAND,0,3.2908496732026142,0.3361469712015889,2.8006535947712417,0.001156045751633987
-122.03,37.56,24.0,4.6978,NEAR BAY,2,5.215903890160183,0.20402746396999144,2.8668192219679636,0.004300045766590389
-122.5,37.74,45.0,3.7552,NEAR OCEAN,2,5.178362573099415,0.19706380575945792,3.210526315789474,0.010980116959064328
-122.44,37.72,52.0,3.8958,NEAR BAY,2,5.362989323843417,0.18712674187126743,3.306049822064057,0.01386405693950178
-118.14,33.79,44.0,3.1711,NEAR OCEAN,1,4.033783783783784,0.259212730318258,2.4679054054054053,0.005356587837837838
-121.7,36.55,21.0,7.6245,<1H OCEAN,2,6.663822525597269,0.14929577464788732,2.6075085324232083,0.013011092150170649
-118.18,33.92,29.0,2.4583,<1H OCEAN,0,3.8214285714285716,0.24699599465954605,3.6122448979591835,0.01254234693877551
-122.39,37.76,52.0,3.9722,NEAR BAY,2,4.71608040201005,0.2274906766116143,1.7889447236180904,0.009980402010050252
-118.01,34.15,32.0,3.2377,INLAND,1,5.215903890160183,0.20402746396999144,2.8668192219679636,0.002963569794050343
-118.28,34.11,46.0,4.2019,<1H OCEAN,2,5.427230046948357,0.17560553633217993,2.4131455399061035,0.019727230046948357
-119.48,35.17,36.0,3.125,INLAND,0,6.444444444444445,0.1724137931034483,2.1666666666666665,0.1736111111111111
-120.49,37.32,13.0,1.9528,INLAND,0,4.23142509135201,0.266839378238342,2.617539585870889,0.0023785627283800246
-122.39,37.78,5.0,3.6037,NEAR BAY,1,3.5841836734693877,0.3665480427046263,1.8494897959183674,0.00919311224489796
-117.2,32.8,33.0,4.2417,NEAR OCEAN,2,5.808126410835214,0.16945200155460552,2.4469525959367946,0.009574943566591422
-117.02,32.74,30.0,3.5,NEAR OCEAN,1,5.728882833787466,0.1835909631391201,2.741144414168937,0.004768392370572207
-117.88,33.85,26.0,3.7772,<1H OCEAN,1,5.412413793103449,0.1990316004077472,3.216551724137931,0.005209931034482759
-120.66,38.4,18.0,3.175,INLAND,0,5.6272965879265096,0.1958955223880597,2.5853018372703414,0.008333333333333333
-118.08,33.86,29.0,3.5268,<1H OCEAN,1,4.423337856173677,0.2401840490797546,2.671641791044776,0.004785345997286296
-122.07,37.34,35.0,7.3561,<1H OCEAN,2,6.6971428571428575,0.15699658703071673,2.9257142857142857,0.04203485714285714
-117.29,34.12,40.0,1.0951,INLAND,0,4.139359698681733,0.278434940855323,2.8568738229755177,0.0020623352165725045
-121.91,36.62,52.0,3.2865,<1H OCEAN,2,4.8839590443686,0.20964360587002095,2.242320819112628,0.011216723549488055
-119.39,36.55,30.0,3.3869,INLAND,0,5.135384615384615,0.18813660874775315,2.5753846153846154,0.01042123076923077
-118.38,34.1,39.0,8.013024999999999,<1H OCEAN,2,7.234285714285714,0.15429173249078462,1.8571428571428572,0.01526290476190476
-119.12,34.23,35.0,2.4643,NEAR OCEAN,1,3.892514395393474,0.27317554240631164,4.322456813819578,0.004729942418426104
-117.82,33.66,15.0,6.4967,<1H OCEAN,2,6.180904522613066,0.18170731707317073,2.635678391959799,0.016323366834170853
-122.37,37.56,21.0,8.013024999999999,NEAR OCEAN,2,6.735667848699763,0.1533770592493474,2.884160756501182,0.009471660756501181
-122.08,37.64,30.0,3.3479,NEAR BAY,1,4.821052631578947,0.2207376115435732,2.8668192219679636,0.0030644393592677345
-118.4,34.16,34.0,4.2989,<1H OCEAN,2,4.787658802177859,0.21986353297952996,2.087114337568058,0.007801996370235934
-118.97,36.06,26.0,1.975,INLAND,0,5.282786885245901,0.20325833979829325,4.508196721311475,0.008094262295081967
-118.1,34.06,31.0,2.9524,<1H OCEAN,1,3.933793103448276,0.2594670406732118,4.275862068965517,0.004072275862068965
-121.3,38.0,23.0,1.7774,INLAND,0,3.6368989205103044,0.2984349703184026,3.07360157016683,0.0017442590775269874
-119.03,35.42,45.0,2.5703,INLAND,0,4.874251497005988,0.21621621621621623,2.2574850299401197,0.0076955089820359285
-122.38,37.59,31.0,3.0744,NEAR OCEAN,2,3.8730964467005076,0.2765399737876802,2.0063451776649748,0.0039015228426395937
-118.16,34.7,33.0,4.8787,INLAND,0,6.104602510460251,0.16929403701165183,2.8556485355648538,0.010206485355648536
-117.1,32.97,17.0,2.4459,<1H OCEAN,0,3.82487922705314,0.2718661193558573,2.533816425120773,0.002953985507246377
-118.12,34.17,52.0,4.7098,INLAND,2,5.955555555555556,0.18385345997286295,2.7535353535353537,0.009514747474747476
-120.43,34.95,43.0,3.6815,<1H OCEAN,1,6.516129032258065,0.1702970297029703,2.232258064516129,0.011875806451612904
-118.1,33.96,40.0,3.6667,<1H OCEAN,1,5.989690721649485,0.18818129661503155,3.3711340206185567,0.012600343642611684
-121.96,37.39,20.0,4.5062,<1H OCEAN,1,4.336134453781512,0.22189922480620156,2.764705882352941,0.01893361344537815
-120.02,36.8,25.0,2.1618,INLAND,0,5.183673469387755,0.20078740157480315,4.285714285714286,0.008823673469387755
-118.5,34.02,24.0,2.775,<1H OCEAN,2,3.1007423117709436,0.34644322845417236,1.5821845174973488,0.0029427359490986215
-117.13,34.07,34.0,2.8031,INLAND,0,4.678988326848249,0.22494802494802496,2.6108949416342413,0.005453501945525292
-119.27,35.49,39.0,2.3533,INLAND,0,4.842778793418647,0.21593053982634958,3.3180987202925047,0.004302193784277879
-117.92,33.84,38.0,3.2969,<1H OCEAN,1,4.733812949640288,0.19984802431610943,2.4136690647482015,0.011859352517985611
-120.93,38.26,13.0,3.2937,INLAND,0,6.832786885245902,0.2154510556621881,2.734426229508197,0.010799016393442622
-117.0,32.76,31.0,6.5645,<1H OCEAN,1,6.607973421926911,0.14077425842131724,2.6744186046511627,0.021808970099667774
-122.54,37.9,48.0,4.4375,NEAR BAY,2,5.474725274725275,0.1846647932557206,2.059340659340659,0.009752747252747253
-121.86,37.38,15.0,5.8686,<1H OCEAN,1,5.017114914425428,0.19736842105263158,3.374083129584352,0.014348655256723715
-122.26,38.04,41.0,2.694,NEAR BAY,0,5.233333333333333,0.2145700636942675,2.45625,0.0056125
-120.48,37.31,42.0,2.355,INLAND,0,4.620352250489237,0.216857263871241,3.295499021526419,0.004608610567514677
-117.24,32.79,25.0,2.6902,NEAR OCEAN,1,6.671875,0.32365339578454333,1.76875,0.008406875
-118.1,33.9,37.0,3.6,<1H OCEAN,1,4.3497267759562845,0.2198492462311558,4.043715846994536,0.019672131147540985
-122.28,37.91,38.0,6.5576,NEAR BAY,2,7.601823708206687,0.13914434226309477,2.4468085106382977,0.019931914893617023
-118.31,34.09,28.0,1.8977,<1H OCEAN,0,2.7169811320754715,0.37083333333333335,3.362264150943396,0.007161132075471698
-118.43,34.19,27.0,4.125,<1H OCEAN,2,4.831460674157303,0.21482558139534882,2.566011235955056,0.005793539325842697
-119.98,38.94,25.0,1.9018,INLAND,0,6.114155251141552,0.24495892457057505,2.2968036529680367,0.008684018264840183
-118.2,33.87,42.0,3.9469,<1H OCEAN,1,4.6750788643533125,0.20917678812415655,3.3186119873817033,0.012450788643533122
-121.49,38.53,42.0,3.3906,INLAND,0,5.416974169741698,0.19141689373297002,2.107011070110701,0.012511439114391143
-118.32,33.99,43.0,3.7167,<1H OCEAN,0,5.418103448275862,0.18456642800318218,3.168103448275862,0.016020258620689655
-116.9,34.69,10.0,0.4999,INLAND,0,6.74,0.3026706231454006,2.16,0.009998
-122.34,37.94,31.0,1.681,NEAR BAY,1,3.9197080291970803,0.2824332712600869,1.9124087591240877,0.004090024330900243
-122.28,37.53,15.0,4.8047,NEAR OCEAN,2,4.958352402745995,0.21462525383053352,2.3734553775743708,0.004397894736842106
-118.36,33.83,35.0,5.6013,<1H OCEAN,2,5.771428571428571,0.1722065063649222,2.936734693877551,0.01143122448979592
-121.87,37.34,52.0,2.6667,<1H OCEAN,2,5.6521739130434785,0.18376068376068377,2.917874396135266,0.012882608695652175
-121.91,37.44,26.0,4.7794,<1H OCEAN,1,6.003597122302159,0.16536848412222888,3.420863309352518,0.01719208633093525
-118.52,34.04,42.0,8.013024999999999,<1H OCEAN,2,7.41044776119403,0.1309164149043303,2.746268656716418,0.05979869402985074
-121.04,37.3,6.0,3.3824,INLAND,0,6.778061224489796,0.182913059841927,3.5943877551020407,0.008628571428571428
-117.53,34.02,19.0,5.3269,INLAND,2,9.142857142857142,0.1328125,3.607142857142857,0.19024642857142857
-117.88,34.14,23.0,7.5112,INLAND,2,7.280757097791798,0.13951473136915077,3.1577287066246056,0.023694637223974763
-115.32,32.82,34.0,3.6528,INLAND,0,6.640449438202247,0.23519458544839256,3.6741573033707864,0.04104269662921348
-117.08,32.67,31.0,2.5662,NEAR OCEAN,0,3.973579920739762,0.25398936170212766,2.7582562747688244,0.0033899603698811093
-117.99,33.89,23.0,8.013024999999999,<1H OCEAN,2,7.329861111111111,0.14495499763145428,3.3993055555555554,0.02782300347222222
-119.37,36.21,35.0,1.4455,INLAND,0,4.9621380846325165,0.21364452423698385,3.489977728285078,0.0032193763919821827
-118.37,33.87,19.0,6.02,<1H OCEAN,2,5.368794326241135,0.1955085865257596,2.5602836879432624,0.0426950354609929
-121.3,37.98,39.0,2.6364,INLAND,0,5.3486529318541995,0.19525925925925927,2.1996830427892236,0.0041781299524564185
-118.12,34.71,26.0,2.5179,INLAND,0,5.334174022698613,0.19456264775413712,3.5170239596469104,0.00317515762925599
-121.85,37.33,19.0,4.5208,<1H OCEAN,1,5.485074626865671,0.21496598639455783,4.455223880597015,0.03373731343283582
-119.72,34.42,31.0,2.6019,NEAR OCEAN,2,3.829145728643216,0.25131233595800523,3.158291457286432,0.0065374371859296485
-118.17,33.87,45.0,2.9803,<1H OCEAN,1,4.647577092511013,0.23412322274881517,3.092511013215859,0.006564537444933921
-122.23,37.78,52.0,2.6429,NEAR BAY,0,3.746031746031746,0.3093220338983051,3.2936507936507935,0.020975396825396824
-118.27,34.07,38.0,1.87,<1H OCEAN,1,2.8222222222222224,0.4377952755905512,3.76,0.0041555555555555556
-118.17,33.85,37.0,4.2218,<1H OCEAN,1,5.351585014409222,0.19063004846526657,2.8184438040345823,0.00608328530259366
-122.26,37.77,52.0,2.875,NEAR BAY,2,3.8742138364779874,0.2591991341991342,1.930817610062893,0.006027253668763103
-122.28,41.38,15.0,2.8036,INLAND,0,5.950282485875706,0.19578427649069502,2.4259887005649716,0.0031679096045197737
-119.98,38.93,25.0,2.6607,INLAND,0,5.584070796460177,0.23217115689381934,2.3628318584070795,0.011773008849557521
-122.18,37.75,36.0,1.712,NEAR BAY,0,6.307228915662651,0.2043935052531041,3.9216867469879517,0.010313253012048192
-118.11,34.08,45.0,4.5446,<1H OCEAN,2,5.3951219512195125,0.20433996383363473,3.8,0.02216878048780488
-118.08,33.87,23.0,4.1406,<1H OCEAN,1,4.561151079136691,0.21766561514195584,3.618705035971223,0.007447122302158274
-117.28,33.66,15.0,2.6949,<1H OCEAN,1,5.496394230769231,0.20293024272906188,3.0204326923076925,0.0032390625
-117.14,32.92,15.0,4.9706,<1H OCEAN,1,5.467116357504215,0.18352868599629857,3.2647554806070826,0.00838212478920742
-118.22,34.1,33.0,4.0469,<1H OCEAN,1,5.597058823529411,0.20283762480294273,3.4911764705882353,0.01190264705882353
-119.8,36.86,7.0,3.7656,INLAND,1,5.45299043062201,0.20402746396999144,2.615311004784689,0.003603444976076555
-118.94,35.38,26.0,3.7533,INLAND,0,6.460296096904441,0.173125,3.183041722745626,0.005051547779273216
-117.96,34.09,6.0,3.1621,INLAND,0,3.939516129032258,0.27328556806550663,3.193548387096774,0.006375201612903226
-118.32,34.19,37.0,3.3897,<1H OCEAN,1,4.827868852459017,0.20203735144312393,3.0737704918032787,0.027784426229508195
-117.22,34.15,9.0,6.2516,INLAND,1,6.972375690607735,0.13946117274167988,3.1464088397790055,0.01726961325966851
-122.07,37.71,36.0,4.9801,NEAR BAY,2,6.327472527472527,0.1667245571378951,2.7142857142857144,0.010945274725274725
-119.8,36.78,50.0,2.2614,INLAND,0,5.378698224852071,0.20572057205720573,2.1804733727810652,0.006690532544378698
-120.71,37.39,11.0,3.2721,INLAND,0,4.522935779816514,0.23056118999323869,4.513761467889908,0.010006422018348624
-118.45,34.03,45.0,2.6528,<1H OCEAN,2,4.154285714285714,0.2310866574965612,2.9714285714285715,0.015158857142857142
-119.19,36.14,41.0,3.9,INLAND,0,5.883720930232558,0.1844532279314888,3.1627906976744184,0.030232558139534883
-122.37,37.93,45.0,1.75,NEAR BAY,0,4.205607476635514,0.24,2.4005340453938584,0.002336448598130841
-118.36,34.21,41.0,1.8929,<1H OCEAN,1,6.74,0.19287833827893175,3.96,0.037858
-122.49,37.78,52.0,2.6719,NEAR BAY,2,4.691075514874142,0.21414634146341463,2.537757437070938,0.006114187643020595
-122.02,37.6,36.0,3.694,NEAR BAY,1,4.831360946745562,0.2112676056338028,4.088757396449704,0.010928994082840237
-121.25,36.32,12.0,2.9184,<1H OCEAN,0,4.480300187617261,0.22654941373534337,2.9380863039399623,0.0027377110694183867
-118.85,34.25,17.0,7.2965,<1H OCEAN,2,8.474242424242425,0.13087788306812087,3.018181818181818,0.01105530303030303
-122.08,37.4,19.0,4.1544,NEAR BAY,2,4.791666666666667,0.24067321178120618,2.202956989247312,0.0055838709677419355
-121.25,38.72,15.0,5.2177,INLAND,1,6.153752699784017,0.16513479720095642,3.3822894168466524,0.005634665226781857
-118.0,33.81,17.0,2.8835,<1H OCEAN,1,4.4476744186046515,0.26405228758169935,2.566860465116279,0.008382267441860465
-119.55,36.52,31.0,3.0294,INLAND,0,4.706161137440758,0.20996978851963746,2.4691943127962084,0.00717867298578199
-122.46,37.69,35.0,4.0833,NEAR OCEAN,2,4.7898550724637685,0.1941502773575391,3.8091787439613527,0.00986304347826087
-122.46,37.76,52.0,3.93,NEAR BAY,2,4.781578947368421,0.24711062190423774,2.4947368421052634,0.010342105263157896
-123.36,39.4,21.0,1.5625,<1H OCEAN,0,3.930909090909091,0.23496762257169287,2.6,0.005681818181818182
-118.09,33.87,31.0,3.9837,<1H OCEAN,2,5.018651362984218,0.20811892510005717,3.010043041606887,0.005715494978479196
-122.13,37.76,26.0,5.37,NEAR BAY,2,6.127579737335835,0.15033680342927128,2.292682926829268,0.010075046904315196
-118.33,34.02,46.0,4.26,<1H OCEAN,1,5.959785522788204,0.1623931623931624,2.5951742627345844,0.011420911528150134
-120.45,34.65,27.0,1.9257,NEAR OCEAN,0,4.20303605313093,0.26094808126410834,2.9297912713472485,0.003654079696394687
-118.1,33.8,37.0,5.0574,<1H OCEAN,2,5.530487804878049,0.18136714443219404,2.591463414634146,0.015418902439024391
-122.17,37.78,52.0,4.175,NEAR BAY,1,5.396694214876033,0.19601837672281777,2.446280991735537,0.03450413223140496
-117.2,32.84,34.0,4.55,NEAR OCEAN,1,5.87215411558669,0.1622427676707426,2.772329246935201,0.00796847635726795
-119.58,36.69,42.0,1.9766,INLAND,0,4.586666666666667,0.20833333333333334,3.608888888888889,0.008784888888888889
-119.2,34.25,25.0,3.8889,NEAR OCEAN,1,4.534883720930233,0.30256410256410254,3.255813953488372,0.09043953488372093
-119.76,36.68,29.0,1.8355,INLAND,0,4.487364620938628,0.251005631536605,3.0180505415162453,0.006626353790613718
-121.96,38.34,14.0,3.6036,INLAND,1,4.577677224736048,0.22405271828665568,2.4087481146304675,0.005435294117647059
-118.39,33.9,7.0,8.013024999999999,<1H OCEAN,2,6.008356545961003,0.16805748725081132,2.3662952646239552,0.011160201949860723
-118.3,33.98,44.0,2.9375,<1H OCEAN,0,4.532846715328467,0.21739130434782608,2.95985401459854,0.01072080291970803
-118.18,33.97,34.0,2.0057,<1H OCEAN,1,3.977722772277228,0.27971375233354073,3.8193069306930694,0.0024823019801980197
-117.39,33.97,48.0,3.4044,INLAND,0,5.093085106382978,0.18172323759791123,2.8191489361702127,0.009054255319148935
-118.22,34.19,36.0,3.215,<1H OCEAN,2,4.566666666666666,0.2127215849843587,2.123809523809524,0.01530952380952381
-122.24,37.49,19.0,2.5833,NEAR OCEAN,2,3.156862745098039,0.34782608695652173,1.8725490196078431,0.025326470588235294
-121.02,37.71,25.0,3.6023,INLAND,0,4.813953488372093,0.19806763285024154,2.0232558139534884,0.08377441860465117
-118.52,34.02,24.0,5.0867,<1H OCEAN,2,5.215903890160183,0.20402746396999144,2.4832951945080093,0.004656018306636156
-117.33,33.98,52.0,1.9531,INLAND,1,4.723333333333334,0.2491178546224418,2.9366666666666665,0.006510333333333333
-118.35,33.94,36.0,2.5547,<1H OCEAN,1,3.6475409836065573,0.2701123595505618,4.516393442622951,0.004188032786885246
-118.03,34.16,39.0,8.013024999999999,INLAND,2,8.079881656804734,0.13401684364701574,3.059171597633136,0.023707174556213014
-122.49,37.63,31.0,5.155,NEAR OCEAN,2,5.03074433656958,0.19974268253457703,2.381877022653722,0.008341423948220066
-118.04,34.05,34.0,3.0536,<1H OCEAN,0,4.620087336244541,0.21739130434782608,4.554585152838428,0.013334497816593885
-117.95,33.69,26.0,4.875,<1H OCEAN,2,5.42911877394636,0.1863091037402964,3.1302681992337167,0.01867816091954023
-118.41,34.02,24.0,3.5022,<1H OCEAN,2,3.7716763005780347,0.2896551724137931,1.9104046242774566,0.0050609826589595374
-118.46,34.02,45.0,3.0476,<1H OCEAN,2,4.366245694603903,0.2550617933210623,1.9402985074626866,0.003498966704936854
-117.25,32.96,18.0,6.6199,NEAR OCEAN,2,6.666201117318436,0.15566729520217892,2.7513966480446927,0.009245670391061453
-120.71,35.27,9.0,5.4287,NEAR OCEAN,2,6.452261306532663,0.16394080996884736,2.886934673366834,0.013639949748743718
-118.31,33.84,5.0,2.6491,<1H OCEAN,1,4.482367758186398,0.24416971059286316,3.734256926952141,0.0033363979848866497
-118.26,34.04,6.0,2.462,<1H OCEAN,1,3.2325581395348837,0.3701765860039241,2.221987315010571,0.005205073995771671
-121.83,37.27,14.0,6.6712,<1H OCEAN,2,7.454308093994778,0.1330998248686515,3.7075718015665795,0.01741827676240209
-122.42,37.76,52.0,3.3937,NEAR BAY,2,4.095724907063197,0.26381325164511005,2.1189591078066914,0.003153996282527881
-121.41,38.53,37.0,2.9737,INLAND,0,4.58008658008658,0.21172022684310018,2.5454545454545454,0.012873160173160174
-121.25,38.13,25.0,3.2993,INLAND,0,5.553191489361702,0.20689655172413793,3.3574468085106384,0.014039574468085106
-122.43,40.66,15.0,2.5417,INLAND,0,5.626666666666667,0.18088467614533965,2.628888888888889,0.005648222222222222
-122.44,37.77,52.0,3.6186,NEAR BAY,2,4.472329472329473,0.23223021582733813,1.9536679536679538,0.004657142857142857
-116.98,33.94,27.0,3.4545,INLAND,0,5.2889908256880735,0.18502457357617808,2.691131498470948,0.005282110091743119
-116.74,33.33,17.0,2.4744,INLAND,1,6.225854383358098,0.22577565632458235,2.677563150074294,0.0036766716196136705
-117.93,33.65,35.0,4.4211,<1H OCEAN,1,5.3059701492537314,0.19362400375058603,3.6641791044776117,0.010997761194029851
-121.35,38.66,24.0,2.5556,INLAND,0,4.864904552129222,0.2321159070329007,2.395007342143906,0.003752716593245228
-118.47,34.06,45.0,7.6447,<1H OCEAN,2,7.432748538011696,0.14948859166011014,2.4502923976608186,0.044705847953216374
